"Day","CAD_AUD","CHF_AUD","CNY_AUD","EUR_AUD","GBP_AUD","INR_AUD","JPY_AUD","NZD_AUD","PLN_AUD","USD_AUD","ZAR_AUD"
15833,1.0226,0.9571,6.2555,0.7782,0.6573,55.042999,100.528,1.2031,3.2198,1.017832,9.1831
15834,1.02198,0.95287,6.0878,0.7742,0.6556,55.198002,100.746002,1.2057,3.1964,1.019171,9.1781
15835,1.0145,0.95672,6.1712,0.7731,0.6523,54.604,101.524002,1.1997,3.1865,1.007648,9.0905
15838,1.0102,0.9572,5.9916,0.7697,0.6505,54.939999,101.75,1.20688,3.19,0.998502,9.103
15839,1.0068,0.9529,6.1213,0.7676,0.6512,54.608002,101.32,1.2059,3.1908,0.997108,9.1221
15840,1.0084,0.95624,6.0803,0.7658,0.6505,54.237,101.255997,1.2054,3.1875,0.990884,9.1427
15841,1.0047,0.955,6.0771,0.7681,0.6493,54.179001,101.192001,1.1981,3.2118,0.989805,9.1513
15842,1.0004,0.94763,6.0343,0.7624,0.643,53.762001,100.337997,1.2022,3.191,0.982608,9.1387
15845,1.00422,0.94756,5.9881,0.7609,0.6433,53.358002,100.279999,1.2044,3.1708,0.976753,9.1865
15846,1.0052,0.94861,6.0149,0.7611,0.6428,54.026001,100.253998,1.19965,3.1831,0.981354,9.2557
15847,1.0074,0.95146,6.0159,0.7598,0.64751,54.345001,100.577003,1.2009,3.1758,0.981932,9.3707
15848,1.0023,0.94743,5.9192,0.7525,0.6427,53.719002,99.707001,1.2006,3.1564,0.96637,9.2501
15849,0.9989,0.93954,5.9383,0.7492,0.6414,53.896999,99.129997,1.1961,3.1436,0.968429,9.2362
15852,0.99424,0.92663,5.7699,0.7448,0.6367,53.848,97.384003,1.1903,3.1224,0.963762,9.2356
15853,0.9956,0.92718,5.8867,0.7442,0.6371,53.438999,97.344002,1.1899,3.1218,0.962927,9.2418
15854,0.9959,0.9349,5.8538,0.7452,0.637,53.662998,98.080002,1.1872,3.1297,0.957488,9.3699
15855,0.9967,0.9262,5.8969,0.744,0.6366,54.183998,97.208099,1.188,3.1516,0.96367,9.4585
15856,0.9957,0.9216,5.9172,0.741,0.6346,54.459,97.724602,1.1946,3.1696,0.966931,9.6865
15859,0.9961,0.9204,5.7542,0.7402,0.6325,53.292999,96.650002,1.206,3.1565,0.962279,9.6665
15860,1.0024,0.9236,5.9721,0.74585,0.6363,55.208,97.267998,1.2052,3.1741,0.975324,9.5736
15861,0.9975,0.9141,5.9053,0.73751,0.63,54.363998,96.68,1.2026,3.124,0.964506,9.4546
15862,0.9835,0.8955,5.8209,0.7266,0.6174,53.907001,94.1213,1.1959,3.1177,0.951475,9.5167
15863,0.98221,0.88857,5.8607,0.7218,0.61258,54.292999,93.031998,1.19436,3.1085,0.956151,9.4376
15866,0.962,0.8826,5.6526,0.7131,0.6063,54.292999,92.510002,1.2014,3.1085,0.941797,9.4726
15867,0.9637,0.8827,5.7934,0.7133,0.6071,54.292999,93.470703,1.19722,3.1085,0.945805,9.6179
15868,0.9633,0.87453,5.7957,0.7105,0.60456,54.292999,90.926003,1.19804,3.1085,0.946074,9.5183
15869,0.96757,0.8726,5.8041,0.7105,0.6043,54.77,90.928001,1.191,3.0225,0.948047,9.5556
15870,0.9784,0.8885,5.9043,0.7209,0.61313,55.852001,92,1.1889,3.0439,0.963762,9.4814
15873,0.9729,0.8821,5.713,0.7172,0.6088,55.019001,90.220001,1.1889,3.0349,0.957579,9.5323
15874,0.9722,0.8799,5.8395,0.7142,0.60719,55.403999,90.360001,1.1931,3.0207,0.954472,9.5001
15875,0.9692,0.8731,5.8102,0.70834,0.6066,55.782001,90.597,1.18666,3.0193,0.948587,9.4872
15876,0.9534,0.8618,5.6807,0.69804,0.5993,54.456001,89.620003,1.1797,2.9895,0.928074,9.4561
15877,0.95465,0.85235,5.6338,0.69512,0.593,54.772999,89.393997,1.18469,3.0176,0.920302,9.40305
15880,0.96761,0.8645,5.6652,0.7046,0.59998,54.653,90.903999,1.1888,3.0546,0.923617,9.4367
15881,0.9718,0.863,5.6807,0.70497,0.5994,55.347,90.308998,1.1924,3.0519,0.926183,9.321
15882,0.97397,0.869,5.6857,0.70797,0.6007,55.208,90.900002,1.1968,3.0619,0.926355,9.3568
15883,0.9718,0.8746,5.6981,0.71337,0.6059,56.332001,90.781998,1.1933,3.0922,0.92885,9.3667
15884,0.97221,0.87696,5.7011,0.71183,0.6081,55.811001,91.386002,1.1896,3.0709,0.92816,9.2212
15887,0.95954,0.8622,5.4841,0.7013,0.6001,54.405998,90.690002,1.1795,3.0281,0.912909,9.0371
15888,0.9701,0.8731,5.6601,0.7072,0.6074,54.835999,92.1073,1.1805,3.0593,0.924471,9.1646
15889,0.9645,0.86921,5.6022,0.7046,0.6033,54.445999,92.112999,1.17876,3.0551,0.914495,9.1301
15890,0.9545,0.8602,5.564,0.6986,0.5951,54.700001,90.856102,1.1692,3.0021,0.909256,9.1556
15891,0.9615,0.8739,5.5928,0.7081,0.60754,54.948002,91.603798,1.1686,3.0214,0.91416,9.161
15894,0.95792,0.87465,5.4388,0.7062,0.60901,54.617001,91.844398,1.17411,3.0369,0.906208,9.2247
15895,0.9644,0.8802,5.5993,0.70994,0.61099,55.410999,92.143501,1.1702,3.0595,0.913993,9.2808
15896,0.9647,0.8913,5.6106,0.7168,0.6167,55.025002,92.709999,1.169,3.1017,0.916506,9.18959
15897,0.96275,0.87384,5.6879,0.70337,0.61043,55.460999,91.330002,1.16656,3.0621,0.927558,9.1605
15898,0.95151,0.86873,5.6198,0.7003,0.60417,54.804001,90.82,1.1686,3.0251,0.9176,9.1319
15901,0.94327,0.85929,5.5675,0.6948,0.60077,54.188999,90.026199,1.1633,2.9712,0.907803,9.0443
15902,0.9484,0.8617,5.5737,0.6959,0.6018,54.311001,90.823502,1.16553,2.9819,0.909174,8.9754
15903,0.9586,0.8686,5.664,0.70239,0.6102,54.731998,91.6064,1.1717,2.9888,0.924129,9.0983
15904,0.96071,0.86916,5.6555,0.7035,0.6066,54.691002,91.981003,1.16751,2.9852,0.923191,9.0553
15905,0.95263,0.86693,5.6302,0.69999,0.6029,54.777,92.271004,1.1613,2.9649,0.918021,9.1053
15908,0.95438,0.86603,5.6426,0.7004,0.60289,54.383999,92.514,1.1607,2.9542,0.921914,9.0835
15909,0.95689,0.86602,5.6794,0.7018,0.60235,55.233002,91.946999,1.1605,2.9524,0.92584,9.0807
15910,0.9555,0.8681,5.6939,0.70231,0.60401,55.456001,92.421997,1.1608,2.9516,0.928936,8.9862
15911,0.94199,0.85641,5.5995,0.6921,0.5962,53.952999,91.690002,1.1465,2.9349,0.912992,8.9192
15912,0.95009,0.85903,5.6632,0.6959,0.6005,54.423,91.712997,1.1459,2.941,0.923958,8.9701
15915,0.95042,0.85884,5.6626,0.69638,0.60106,54.786999,90.639999,1.1452,2.9471,0.925583,9.0307
15916,0.9432,0.8555,5.63,0.69297,0.59912,54.549,90.130997,1.14576,2.9124,0.919456,9.0036
15917,0.9342,0.8433,5.552,0.6839,0.59503,55.119999,88.900299,1.1344,2.8881,0.907276,8.89064
15918,0.92009,0.8287,5.4771,0.6728,0.5897,54.404999,87.550003,1.124,2.8585,0.895015,8.81468
15919,0.9248,0.837,5.4731,0.6765,0.591,53.973,88.849998,1.131,2.8789,0.894214,8.9119
15922,0.92488,0.82731,5.293,0.6706,0.58241,54.412998,88.088997,1.1463,2.8366,0.890551,8.7557
15923,0.9231,0.82666,5.4506,0.67202,0.5803,54.205002,87.553001,1.13726,2.835,0.891425,8.76098
15924,0.93225,0.8311,5.4967,0.6753,0.58563,54.587002,87.437202,1.1374,2.8387,0.898876,8.9236
15925,0.93805,0.82927,5.499,0.67456,0.5807,55.030998,86.915001,1.13096,2.8379,0.900252,8.9354
15926,0.9405,0.8378,5.5688,0.6807,0.5861,55.265999,88.112999,1.13852,2.8491,0.910747,8.9493
15929,0.9441,0.84681,5.6186,0.68829,0.5918,55.778,88.186203,1.14224,2.8771,0.918527,9.005
15930,0.9397,0.84423,5.5749,0.68547,0.5896,55.941002,88.589996,1.1418,2.8823,0.911577,9.0016
15931,0.94103,0.84846,5.5636,0.68562,0.5887,55.907001,89.292,1.13971,2.8792,0.909918,9.0692
15932,0.9445,0.85382,5.5855,0.6893,0.58919,56.034,89.459999,1.1355,2.8973,0.914495,9.1044
15933,0.9406,0.84504,5.5729,0.68375,0.5836,55.939999,88.606003,1.131,2.889,0.913325,9.1019
15936,0.9502,0.8526,5.6192,0.68995,0.58859,57.478001,89.824203,1.13227,2.9131,0.919963,9.2563
15937,0.94301,0.84245,5.5731,0.6835,0.58234,57.498001,88.920898,1.1303,2.9038,0.911577,9.28931
15938,0.9417,0.83089,5.542,0.6751,0.5784,57.415001,88.182999,1.1384,2.8593,0.906208,9.1969
15939,0.94021,0.82814,5.4847,0.6722,0.57417,57.463001,87.695,1.143,2.8531,0.896958,9.2872
15940,0.9485,0.83312,5.5126,0.6753,0.5782,57.952,89.174004,1.1498,2.8651,0.901876,9.2375
15943,0.94843,0.83155,5.5165,0.6745,0.5794,57.848,89.107201,1.15656,2.8459,0.902853,9.2518
15944,0.946,0.83085,5.5083,0.67347,0.5782,57.942001,88.545197,1.1487,2.8552,0.901388,9.2987
15945,0.93851,0.82049,5.4659,0.66778,0.5753,59.249001,86.667,1.15254,2.8474,0.894614,9.29512
15946,0.9382,0.82528,5.471,0.67062,0.57591,61.488998,87.419998,1.14437,2.8736,0.894694,9.2207
15947,0.9402,0.83112,5.4568,0.6741,0.57534,59.334999,87.709999,1.14971,2.8846,0.892618,9.2179
15950,0.9414,0.8329,5.4655,0.67647,0.5758,59.498001,87.9188,1.1502,2.87,0.893895,9.1568
15951,0.9493,0.841,5.4998,0.6822,0.5786,59.341,89.595001,1.1511,2.895,0.900009,9.228
15952,0.95376,0.84739,5.5348,0.6873,0.58162,61.183998,90.120003,1.1601,2.9387,0.905633,9.3478
15953,0.9624,0.8579,5.6058,0.6947,0.5869,61.451,91.460999,1.16145,2.9612,0.917179,9.3918
15954,0.9571,0.8614,5.5742,0.695,0.58485,60.141998,91.279999,1.1557,2.9843,0.91191,9.3131
15957,0.95731,0.86303,5.6235,0.6978,0.588,60.007999,91.917,1.15154,2.9657,0.919625,9.2148
15958,0.95751,0.86088,5.6422,0.6962,0.588,60.173,92.029297,1.15109,2.972,0.923191,9.1852
15959,0.96287,0.8692,5.6838,0.7009,0.5911,59.319,93.264,1.1541,2.9766,0.93006,9.2829
15960,0.96197,0.86801,5.704,0.701,0.5897,58.948002,93.160004,1.145,2.9506,0.933532,9.2082
15961,0.9561,0.86213,5.6595,0.6965,0.586,58.693001,92.2173,1.1385,2.939,0.926269,9.22269
15964,0.96102,0.86241,5.5345,0.6978,0.5848,59.002998,92.301003,1.13763,2.9105,0.932314,9.1957
15965,0.96183,0.8639,5.6977,0.6988,0.586,58.507,92.322098,1.139,2.9344,0.932227,9.1376
15966,0.963,0.8658,5.7183,0.7002,0.5879,59.222,92.689796,1.13635,2.9512,0.935366,9.1648
15967,0.9706,0.8665,5.8077,0.7023,0.58851,60.133999,93.247398,1.132,2.9301,0.949758,9.0956
15968,0.96949,0.85981,5.7741,0.6978,0.5888,58.282001,93.852997,1.12585,2.9288,0.944555,9.1509
15971,0.968,0.85599,5.7415,0.6946,0.5868,58.950001,93.32,1.1236,2.9264,0.940203,9.2806
15972,0.9688,0.85771,5.7596,0.6979,0.5872,59.064999,93.0103,1.1268,2.9464,0.942329,9.257
15973,0.967,0.857,5.7358,0.6964,0.5865,58.862,92.624397,1.1376,2.9324,0.938438,9.2564
15974,0.9661,0.8519,5.7255,0.69258,0.5824,58.422001,92.1651,1.13565,2.9181,0.936593,9.3393
15975,0.96458,0.8515,5.7222,0.6939,0.5834,58.035,92.558998,1.13,2.9321,0.935979,9.3426
15978,0.9588,0.8417,5.6957,0.6891,0.5751,58.501999,90.9664,1.12495,2.8949,0.930146,9.4129
15979,0.9618,0.84387,5.6977,0.68899,0.57563,58.275002,91.68,1.12365,2.908,0.932053,9.3433
15980,0.9707,0.85122,5.7391,0.6944,0.5799,58.59,91.961998,1.13692,2.9287,0.939143,9.496
15981,0.9688,0.84667,5.7377,0.69048,0.5779,58.570999,91.32,1.12893,2.9096,0.938703,9.39
15982,0.97085,0.8449,5.7485,0.68981,0.5817,57.977001,91.410004,1.1349,2.8938,0.940203,9.4298
15985,0.972,0.8545,5.7659,0.6958,0.5886,57.946999,91.858002,1.13561,2.9043,0.944287,9.4286
15986,0.97286,0.85161,5.7661,0.6946,0.5859,58.236,91.190002,1.1366,2.9142,NA,9.4328
15987,0.978,0.8519,5.7746,0.69439,0.5858,58.464001,91.537003,1.1359,2.9114,0.944822,9.40699
15988,0.98211,0.8602,5.7742,0.69876,0.59204,58.365002,92.0877,1.1383,2.9291,0.945001,9.4077
15989,0.98403,0.86098,5.7741,0.69875,0.59155,57.953999,92.823997,1.1423,2.9232,0.945564,9.3584
15992,0.97863,0.8587,5.647,0.6967,0.5914,57.605999,92.844002,1.13496,2.9161,0.944733,9.359
15993,0.9842,0.8664,5.8019,0.7015,0.59535,58.491001,93.799004,1.1363,2.9232,0.951203,9.4238
15994,0.9892,0.87111,5.8142,0.70523,0.5966,58.926998,93.973,1.13478,2.9383,0.953744,9.49725
15995,0.9854,0.87258,5.815,0.7057,0.5984,58.859001,94.377403,1.1316,2.9377,0.954381,9.404
15996,0.99038,0.86857,5.8591,0.70338,0.5953,58.735001,94.227997,1.13656,2.9341,0.961723,9.4408
15999,0.99435,0.87141,5.755,0.70585,0.5972,59.174999,94.592003,1.13708,2.9414,0.96609,9.442
16000,0.99491,0.871,5.8735,0.7058,0.59817,59.384998,94.767998,1.1415,2.9428,0.965344,9.4947
16001,0.99834,0.86837,5.9037,0.70388,0.5975,59.757999,95.18,1.139,2.9309,0.97012,9.4491
16002,1.0004,0.86033,5.8544,0.69944,0.59625,59.332001,93.9048,1.1451,2.9207,0.964134,9.4325
16003,1.00206,0.85846,5.843,0.6969,0.5937,59.118,93.675003,1.15303,2.9124,0.962186,9.3774
16006,1.0019,0.8565,5.8307,0.69504,0.59328,58.949001,93.629997,1.1567,2.8988,0.959969,9.4228
16007,0.9965,0.85491,5.8011,0.69209,0.5913,58.667,93.150902,1.1496,2.9013,0.954563,9.37408
16008,0.99218,0.85241,5.7654,0.68942,0.59041,58.055,93.038002,1.14797,2.8807,0.947867,9.3681
16009,0.9922,0.8524,5.7633,0.68974,0.59065,58.064999,93.273003,1.14713,2.8834,0.947032,9.4113
16010,0.9866,0.85857,5.7622,0.69666,0.5896,58.137001,93.022202,1.1444,2.91,0.946253,9.5143
16013,0.98576,0.8636,5.6427,0.7014,0.5943,58.868,93.408997,1.14483,2.9235,0.946611,9.6305
16014,0.9911,0.86527,5.7903,0.7037,0.5954,58.671001,93.808998,1.14674,2.9402,0.951203,9.6325
16015,0.99259,0.86793,5.7853,0.70495,0.5919,58.484001,93.524002,1.13593,2.951,0.950028,9.7077
16016,0.9923,0.8685,5.7962,0.70447,0.59205,59.384998,93.962402,1.1372,2.9393,0.952744,9.7699
16017,0.98824,0.86685,5.7526,0.7052,0.5876,58.971001,92.825996,1.13598,2.9527,0.945626,9.7169
16020,0.98246,0.86473,5.5974,0.7019,0.5853,59.374001,92.941002,1.13645,2.9357,0.936944,9.6878
16021,0.98,0.8607,5.6971,0.69819,0.58554,59.169998,92.813004,1.1334,2.939,0.936417,9.7178
16022,0.9756,0.8532,5.6612,0.6921,0.58523,59.23,92.649002,1.1322,2.9084,0.930492,9.6196
16023,0.9782,0.85541,5.7003,0.6941,0.5833,59.237,92.902,1.12961,2.9078,0.936593,9.62
16024,0.9742,0.85444,5.6664,0.6922,0.57964,58.712002,93.313004,1.1247,2.9011,0.931012,9.4957
16027,0.9777,0.85734,5.5554,0.69474,0.58124,58.747002,93.989998,1.1219,2.9026,0.937032,9.5169
16028,0.9771,0.85504,5.7012,0.6938,0.58122,58.422001,93.565002,1.12617,2.8958,0.937032,9.4934
16029,0.9866,0.8575,5.7451,0.6958,0.5848,58.823002,94.539001,1.1266,2.9106,0.94402,9.5943
16030,0.9752,0.8551,5.6773,0.6944,0.5793,58.318001,93.451103,1.1276,2.9099,0.932836,9.467
16031,0.9701,0.843,5.6163,0.6848,0.56999,58.021,93.450996,1.1212,2.8705,0.922679,9.3474
16034,0.96615,0.8309,5.5801,0.6761,0.56443,57.033001,92.813301,1.118,2.8315,0.91659,9.2238
16035,0.9672,0.837,5.5925,0.6793,0.5684,57.41,93.146004,1.116,2.8425,0.919287,9.2783
16036,0.9612,0.82706,5.55,0.67209,0.5625,56.960999,92.309998,1.1128,2.8242,0.912326,9.2247
16037,0.96173,0.82485,5.5272,0.6691,0.55764,56.811001,92.800003,1.1142,2.8101,0.90843,9.2815
16038,0.9614,0.82286,5.5253,0.6676,0.5557,56.639,92.889999,1.1189,2.8048,0.90843,9.2575
16041,0.9689,0.8268,5.5531,0.67128,0.5568,57.022999,93.469002,1.1173,2.8071,0.912326,9.2881
16042,0.97001,0.82842,5.5466,0.673,0.5571,56.75,93.825996,1.11211,2.8234,0.91166,9.3598
16043,0.97128,0.82578,5.5576,0.6719,0.55703,56.905998,93.449997,1.1082,2.8236,0.913325,9.4262
16044,0.96394,0.81493,5.4948,0.6647,0.5513,55.988998,92.4645,1.09986,2.7891,0.903179,9.4191
16045,0.9651,0.81272,5.5159,0.6631,0.55483,55.924999,92.199997,1.1025,2.7755,0.9067,9.473
16048,0.96982,0.81236,5.5301,0.6641,0.5574,55.676998,93.892998,1.09819,2.7779,0.910581,9.4036
16049,0.9667,0.809,5.5113,0.6615,0.5533,55.512001,93.829002,1.0977,2.7739,0.909008,9.4179
16050,0.96984,0.81124,5.5447,0.6644,0.55556,55.783001,94.015999,1.10016,2.7764,0.914662,9.4636
16051,0.95802,0.8018,5.4871,0.6562,0.55228,55.362,92.736,1.0928,2.7428,0.904814,9.3958
16052,0.9498,0.7935,5.4114,0.649,0.54612,55.124001,92.384003,1.0856,2.7142,0.892538,9.2877
16055,0.94788,0.7963,5.4274,0.65135,0.5491,55.741001,92.440002,1.083,2.7206,0.895255,9.2032
16056,0.94679,0.79311,5.4207,0.64954,0.5484,55.151001,92.085999,1.08227,2.7118,0.894135,9.1783
16057,0.94571,0.78925,5.4082,0.6477,0.5479,55.263,91.541,1.07748,2.7002,0.89214,9.2114
16058,0.9476,0.7909,5.3635,0.6467,0.53976,54.890999,92.179703,1.0774,2.6975,0.884799,9.1457
16059,0.94547,0.79603,5.374,0.64879,0.54144,55.023998,92.398003,1.08122,2.6953,0.886375,9.1995
16062,0.94926,0.79871,5.4087,0.65223,0.54621,55.349998,92.779999,1.08632,2.7029,0.89222,9.2163
16063,0.9476,0.7976,5.4128,0.6518,0.546,55.272999,92.991699,1.0889,2.7109,0.893017,9.2266
16064,0.94805,0.79874,5.4114,0.65183,0.54478,55.084,93.011002,1.0887,2.7109,0.892698,9.2064
16065,0.94748,0.79901,5.4105,0.65218,0.54499,55.123001,93.169998,1.0901,2.6934,0.891742,9.2031
16066,0.9459,0.7964,5.3817,0.64866,0.54115,55.028,93.179604,1.0884,2.6887,0.888652,9.1892
16069,0.94804,0.78929,5.3628,0.64387,0.5371,54.604,93.238899,1.0857,2.6681,0.885504,9.3159
16070,0.94914,0.7909,5.3973,0.64576,0.54063,55.169998,93.559998,1.085,2.676,0.891981,9.294
16071,0.94692,0.7957,5.3922,0.64834,0.53776,55.061001,93.769997,1.08287,2.676,0.891504,9.3562
16072,0.94625,0.7924,5.3694,0.6457,0.5362,54.979,93.619003,1.083,2.6923,0.889205,9.3176
16073,0.95001,0.8005,5.3814,0.6516,0.5413,55.402,93.350998,1.08756,2.715,0.890631,9.5055
16076,0.9527,0.8111,5.4151,0.6593,0.5462,55.714001,94.041,1.084,2.7404,0.896539,9.5555
16077,0.95572,0.81032,5.4197,0.6577,0.54597,55.816002,93.425003,1.08142,2.7452,0.8967,9.5276
16078,0.9605,0.8105,5.3901,0.65464,0.54355,55.514999,93.351898,1.0763,2.7368,0.891742,9.4816
16079,0.96212,0.81,5.3749,0.65482,0.5404,55.208,93.182999,1.07558,2.7366,0.889047,9.5612
16080,0.9646,0.80678,5.3787,0.65367,0.53976,55.194,93.233002,1.07861,2.7298,0.889759,9.5976
16083,0.98244,0.81286,5.4455,0.65894,0.54615,55.264,93.661003,1.0846,2.7249,0.901307,9.5936
16084,0.9847,0.81374,5.4611,0.6619,0.55206,55.592999,93.300003,1.0794,2.7484,0.904977,9.7721
16085,0.98081,0.809,5.4066,0.6554,0.5451,55.044998,93.330002,1.07071,2.7122,0.896138,9.7011
16086,0.9746,0.8094,5.38,0.65458,0.54401,54.790001,93.115997,1.0686,2.7216,0.890551,9.67907
16087,0.9639,0.79813,5.3354,0.6477,0.53935,54.223999,91.966904,1.0561,2.6972,0.88199,9.6018
16090,0.9617,0.7994,5.2059,0.6485,0.5342,54.013,91.436996,1.0626,2.6964,0.877424,9.5404
16091,0.96403,0.802,5.3214,0.64984,0.53584,54.199001,91.763,1.0587,2.7001,0.880437,9.5485
16092,0.9655,0.8013,5.3219,0.6493,0.5343,54.426998,91.752197,1.0586,2.7043,0.880592,9.5344
16093,0.9816,0.80677,5.347,0.653,0.53377,54.613998,92.540001,1.0645,2.7183,0.884486,9.6083
16094,0.97327,0.78657,5.2955,0.63968,0.5264,54.192001,90.535004,1.05698,2.6742,0.87604,9.62443
16097,0.9615,0.7768,5.2477,0.6351,0.52701,54.569,88.725998,1.0556,2.6587,0.86949,9.674
16098,0.97031,0.78264,5.2725,0.6384,0.5266,55.046001,89.633003,1.06166,2.6841,0.87321,9.6977
16099,0.9791,0.7902,5.3122,0.6434,0.5302,54.929001,90.690804,1.06269,2.6885,0.878812,9.6082
16100,0.9778,0.78263,5.2918,0.6405,0.52815,54.602001,89.487999,1.06499,2.6998,0.874891,9.8735
16101,0.9809,0.7935,5.3266,0.6486,0.533,55.001999,90.361801,1.0751,2.743,0.879585,9.8348
16104,0.97366,0.79357,5.2009,0.6491,0.5325,54.769001,89.467003,1.0804,2.7532,0.875657,9.733
16105,0.97176,0.7884,5.297,0.6469,0.5363,54.685001,88.476402,1.0838,2.7449,0.875044,9.8375
16106,0.9876,0.80558,5.3953,0.6593,0.54573,55.682999,90.619797,1.0834,2.7756,0.891425,9.8793
16107,0.9887,0.8068,5.4037,0.6595,0.5467,55.856998,90.559998,1.08495,2.7569,0.892857,9.9202
16108,0.99051,0.8059,5.415,0.6583,0.5481,55.761002,91.295998,1.0851,2.7518,0.895015,9.8701
16111,0.98693,0.80402,5.4248,0.6568,0.54491,55.539001,91.669998,1.07969,2.7395,0.894694,9.895
16112,0.98884,0.8017,5.414,0.6553,0.54498,55.807999,91.335999,1.0815,2.7376,0.894566,9.9423
16113,0.99301,0.81019,5.4597,0.66122,0.5482,56.070999,92.459999,1.0855,2.7636,0.90212,9.88739
16114,0.9919,0.8125,5.4627,0.664,0.54318,55.972,92.462997,1.0836,2.7607,0.902446,9.919
16115,0.9856,0.8023,5.4404,0.65646,0.5391,56.014999,91.779999,1.0757,2.7286,0.89823,9.8602
16118,0.9939,0.80773,5.4878,0.6612,0.5403,56.007999,92.003998,1.081,2.7293,0.905961,9.8316
16119,0.99028,0.80584,5.4747,0.65934,0.54035,55.846001,92.228996,1.08027,2.7284,0.903947,9.7825
16120,0.9875,0.8004,5.4659,0.6554,0.5405,56.027,92.269997,1.0864,2.7187,0.902039,9.8005
16121,0.9959,0.79978,5.4619,0.6553,0.5394,55.964001,92.047997,1.0866,2.7312,0.899928,9.9284
16122,0.9999,0.80101,5.4753,0.65642,0.54051,56.026001,92.151001,1.08455,2.7331,0.900982,9.9119
16125,0.9974,0.79666,5.4626,0.6534,0.5396,55.641998,92.010002,1.08399,2.7096,0.897747,9.8206
16126,0.99926,0.80305,5.5044,0.65773,0.54231,56.037998,92.597,1.08424,2.7316,0.903751,9.7526
16127,0.99847,0.7989,5.5105,0.6554,0.54011,55.791,92.006798,1.08177,2.7234,0.900982,9.6662
16128,0.99804,0.7982,5.4825,0.6551,0.5376,55.502998,91.68,1.0782,2.7234,0.896379,9.7153
16129,0.99667,0.7957,5.4852,0.65354,0.53664,55.488998,91.481003,1.0707,2.7173,0.89617,9.58647
16132,0.98482,0.7828,5.4761,0.6461,0.5319,55.013,90.167297,1.06453,2.6817,0.890234,9.6261
16133,0.98859,0.78787,5.4785,0.64951,0.53539,55.316002,90.501999,1.06694,2.7462,0.892538,9.7131
16134,0.9924,0.79404,5.4923,0.6514,0.537,55.368,91.456802,1.0665,2.7227,0.895415,9.6333
16135,0.99003,0.79655,5.4949,0.65353,0.53691,55.389999,91.872002,1.06665,2.7361,0.897819,9.5777
16136,0.9999,0.8012,5.5652,0.6567,0.54367,55.591,93.801003,1.07417,2.737,0.910581,9.6577
16139,1.0041,0.79498,5.5407,0.6524,0.5412,55.442001,93.440002,1.0686,2.743,0.905797,9.7319
16140,1.00279,0.79182,5.5323,0.65006,0.54212,54.868,93.152,1.06522,2.7365,0.902446,9.7111
16141,0.9955,0.7864,5.4969,0.64669,0.5392,54.716,92.165001,1.05973,2.7338,0.896539,9.7197
16142,0.99997,0.78639,5.5225,0.647,0.5411,55.032001,92.464996,1.05563,2.7291,0.899766,9.7147
16143,0.9999,0.7897,5.5328,0.6512,0.543,55.181999,91.899002,1.0573,2.7609,0.903016,9.724
16146,1.0014,0.78743,5.5394,0.649,0.5423,55.043999,91.480003,1.0572,2.7344,0.902935,9.6519
16147,1.00454,0.793,5.6043,0.6522,0.5458,55.435001,92.525002,1.06097,2.7576,0.90843,9.7595
16148,1.0158,0.7973,5.6484,0.6555,0.5501,55.754002,92.57,1.0583,2.7539,0.913325,9.7966
16149,1.0153,0.79609,5.5893,0.6534,0.54593,55.006001,92.519997,1.058,2.7507,0.903016,9.8143
16150,1.01565,0.798,5.6205,0.6557,0.54733,55.388,92.553001,1.05911,2.7485,0.903832,9.8346
16153,1.02067,0.8021,5.6563,0.65885,0.5512,55.490002,92.962997,1.06467,2.7539,0.909422,9.8903
16154,1.0219,0.8036,5.6504,0.6597,0.5532,55.435001,93.286903,1.0675,2.769,0.912992,9.8804
16155,1.0227,0.80913,5.6765,0.66285,0.55398,55.359001,93.714996,1.06836,2.774,0.916254,9.82865
16156,1.0227,0.8156,5.7192,0.66868,0.5561,55.377998,93.912598,1.0715,2.7927,0.921829,9.8452
16157,1.0217,0.8213,5.7493,0.67398,0.55772,55.749001,94.639,1.06951,2.804,0.926698,9.7976
16160,1.0228,0.8209,5.7398,0.673,0.556,55.342999,95.246101,1.0672,2.8055,0.926012,9.8049
16161,1.024,0.81967,5.7559,0.6728,0.55597,55.574001,95.661003,1.0682,2.8004,0.92687,9.7585
16162,1.0185,0.8157,5.7274,0.66952,0.55528,55.216,95.716599,1.0716,2.7954,0.923873,9.7683
16163,1.0196,0.81979,5.7431,0.6716,0.556,55.338001,96.037003,1.0781,2.7972,0.924727,9.8044
16164,1.0185,0.82249,5.7277,0.67256,0.5561,55.498001,95.921997,1.0788,2.7999,0.923276,9.8195
16167,1.0195,0.8279,5.7665,0.67762,0.56007,55.422001,95.955803,1.0782,2.8169,0.929023,9.7889
16168,1.0168,0.8223,5.7501,0.67408,0.55771,55.647999,95.499001,1.076,2.8099,0.926698,9.7429
16169,1.0214,0.8261,5.7878,0.67757,0.558,56.122002,95.277,1.07821,2.826,0.935104,9.7812
16170,1.0203,0.82506,5.8059,0.67674,0.55799,56.338001,95.720001,1.0754,2.8195,0.937822,9.748
16171,1.0273,0.82327,5.8325,0.6766,0.55991,56.396999,95.272003,1.08389,2.8268,0.939761,9.83
